0,95592931
1,111209355
2,80317803
3,82027908
4,80618963
5,79520101
6,86707311
7,81006786
8,80720010
9,78082970
10,78494677
11,79408315
12,80231922
13,81869093
14,78715100
15,78401200
16,77164088
17,76844371
18,78491168
19,75367650
20,77162122
21,77786194
22,76601357
23,76307776
24,78780583
25,76640496
26,76198007
27,77929128
28,78585370
29,78104418
30,76754008
31,75960945
32,76624791
33,76570820
34,76774023
35,76245327
36,77371683
37,76211053
38,76595816
39,76052331
40,79186306
41,75921871
42,76546750
43,77236313
44,77600347
45,76810305
46,78900084
47,77133382
48,78717109
49,76511606
50,76976689
51,76233701
52,76994076
53,77773680
54,76640110
55,77234886
56,78897381
57,78549621
58,79613453
59,78488363
60,76168815
61,78540368
62,78168603
63,77185105
64,78640781
65,79404307
66,79941003
67,87489574
68,78093146
69,83191692
70,76628960
71,79966023
72,81727557
73,76279217
74,77487569
75,78822137
76,76727117
77,76418771
78,79018407
79,77774441
80,78129537
81,77135821
82,78771144
83,76367432
84,76953665
85,77566454
86,81849406
87,81845485
88,78978299
89,78166337
90,81544627
91,78047316
92,77860831
93,75916639
94,76127160
95,77816222
96,76289912
97,76278350
98,77639703
99,76511939
100,77697042
101,76294486
102,76501723
103,76357029
104,79433179
105,77065977
106,77076057
107,79049468
108,77035373
109,77984540
110,81192111
111,78432333
112,77944433
113,76198948
114,76217753
115,75469280
116,77827980
117,77624378
118,80977033
119,82625780
120,81068095
121,76537908
122,76201657
123,77477720
124,77024618
125,76718721
126,82279033
127,78591560
128,77153604
129,78365530
130,78265414
131,75657999
132,77001363
133,75308640
134,75598681
135,76209039
136,77066987
137,78133853
138,77826174
139,82560640
140,77895730
141,76995396
142,77721847
143,79234870
144,78093692
145,78347168
146,76330464
147,76168796
148,77656924
149,77413265
150,77248886
151,83292848
152,84213709
153,77621772
154,77151295
155,77649501
156,78335303
157,77609715
158,77584696
159,78455447
160,77103824
161,79397148
162,77892787
163,78496651
164,77703840
165,78492526
166,78569763
167,77504449
168,78547561
169,78171936
170,76561071
171,75430627
172,77110330
173,75961989
174,77354312
175,77508703
176,75806746
177,95940072
178,75489716
179,75374354
180,78063143
181,78343045
182,78805247
183,76929636
184,77862693
185,76897262
186,77647276
187,76876880
188,77900773
189,77217261
190,76851789
191,77641404
192,76104854
193,78057665
194,77528001
195,77830024
196,77508294
197,77591047
198,81391530
199,78558096
200,77243486
201,78021862
202,79593333
203,78464450
204,82337465
205,81288473
206,82799161
207,79709063
208,76911010
209,78503479
210,77552707
211,77891725
212,80410621
213,78346410
214,77660746
215,83242043
216,76711215
217,76571317
218,78065780
219,76575902
220,76240333
221,76968048
222,75942740
223,78280694
224,78578186
225,77449532
226,77287573
227,77556782
228,76677390
229,75818826
230,75891239
231,77579943
232,76482592
233,82943056
234,76813257
235,86308292
236,77741555
237,76390127
238,74950689
239,75741839
240,79459265
241,82090227
242,81019406
243,76472766
244,83825593
245,77288836
246,76668828
247,77330537
248,77158933
249,79276997
250,78044751
251,76967584
252,79018079
253,77511212
254,78509227
255,76335345
256,76534632
257,76638797
258,77889059
259,77257589
260,76185319
261,76603746
262,75861224
263,78756875
264,76536962
265,75944998
266,79057612
267,81781660
268,81895934
269,81818899
270,81924998
271,81935805
272,76562150
273,78869949
274,77218928
275,94666677
276,85031727
277,80988171
278,81632096
279,78929256
280,75866831
281,77360533
282,76377294
283,77110012
284,77865444
285,83043577
