807,3022529
808,3132466
809,3054895
810,3232961
811,3198504
812,3040301
813,3136011
814,3014299
815,3463658
816,3408454
817,3127843
818,3031974
819,3031193
820,3144033
821,3305535
822,3108945
823,3016621
824,3123739
825,3068461
826,3288412
827,3156251
828,3043762
829,3121087
830,2990597
831,3125352
832,3259939
833,3078747
834,3043573
835,3123569
836,3045283
837,3239514
838,3117685
839,3035744
840,3106468
841,3196837
842,3305749
843,3096829
844,3023518
845,3128552
846,3003327
847,3137291
848,3268309
849,3099673
850,3074739
851,3026245
852,3060656
853,3251396
854,3090196
855,3017800
856,3110780
857,3006472
858,3210304
859,3151443
860,3031578
861,3130671
862,2996450
863,3067428
864,3294169
865,3047904
866,3001230
867,3117522
868,3028971
869,3348818
870,3113225
871,3014972
872,3150605
873,3043367
874,3178685
875,3206715
876,3074401
877,3129847
878,3009354
879,3060908
880,3309967
881,3066114
882,2988022
883,3123259
884,3045346
885,3215578
886,3123116
887,3021520
888,3142422
889,3107628
890,3285628
891,3199460
892,3091216
893,3132517
894,3048034
895,4043486
896,3226999
897,3055300
898,3137924
899,3048005
900,3096507
901,3234096
902,3128897
903,3028242
904,3081332
905,3065284
906,3312466
907,3135439
908,3033254
909,3135692
910,3018453
911,3173672
912,3242765
913,3060600
914,3074502
915,3016407
916,3081265
917,3227921
918,3132743
919,3019058
920,3014797
921,3028965
922,3266345
923,3192946
924,3072075
925,3144759
926,3009829
927,3235812
928,3204213
929,3074506
930,3061192
931,3001723
932,3112138
933,3243892
934,3113048
935,3052348
936,3020799
937,3029362
938,3323798
939,3153434
940,3047094
941,3140145
942,3014621
943,3200352
944,3203058
945,3077244
946,3012512
947,3117894
948,3098218
949,3259979
950,3115020
951,3016818
952,3131375
953,3036243
954,3275604
955,3141692
956,3047809
957,3148943
958,3014678
959,3168208
960,3185748
961,3061255
962,3025198
963,3116720
964,3038309
965,3250219
966,3162945
967,3097733
968,3432993
969,3334073
970,3364164
971,3220044
972,3066023
973,3131678
974,3017557
975,3238545
976,3164124
977,3038901
978,3080431
979,3164662
980,3214686
981,3291294
982,3081366
983,3036838
984,3012223
985,3142986
986,3272712
987,3126571
988,3050159
989,3127778
990,3044212
991,3266261
992,3144863
993,3052210
994,3137125
995,3021708
