n,time
20,935000
20,928000
20,1270100
20,1409200
20,1002400
20,934200
20,939500
20,932300
20,937700
20,931800
20,935800
20,930900
20,931500
20,933000
20,930500
20,934900
20,927600
20,934900
20,931900
20,935500
20,1174900
20,1037000
20,930900
20,937100
20,932200
20,933400
20,931200
20,929100
20,935400
20,932900
20,993100
20,927200
20,936500
20,929100
20,939100
20,929700
20,934600
20,931100
20,936200
20,1118200
20,949300
20,933200
20,936000
20,930000
20,935100
20,941400
20,936200
20,933600
20,931400
20,943700
20,934500
20,938700
20,932500
20,937700
20,934300
20,1045200
20,1135400
20,1104700
20,932400
20,930200
20,938600
20,941500
20,936600
20,930800
20,934700
20,931600
20,932700
20,929300
20,935300
20,929800
20,932300
20,1185100
20,1572000
20,948000
20,993900
20,932400
20,934300
20,931200
20,933100
20,932800
20,935400
20,934200
20,936300
20,931700
20,930400
20,935600
20,930900
20,933900
20,938800
20,1120800
20,1348400
20,947300
20,940200
20,1031700
20,945900
20,943300
20,932100
20,939300
20,935400
20,933500
20,944800
20,938800
20,929500
20,935300
20,930900
20,1079600
20,1231500
20,1250900
20,1289200
20,1140600
20,931600
20,933400
20,932900
20,939200
20,931100
20,932100
20,938200
20,933000
20,936500
20,933200
20,937400
20,1272900
20,1494900
20,933600
20,940600
20,929000
20,958900
20,964600
20,939600
20,931000
20,933800
20,930900
20,935400
20,930700
20,994900
20,932500
20,928600
20,934800
20,1379400
20,1329000
20,933100
20,1324600
20,1007700
20,1079500
20,942400
20,939400
20,935800
20,933400
20,988200
20,932900
20,935900
20,936500
20,935700
20,930000
20,1908500
20,1384900
20,959700
20,948600
20,940700
20,935800
20,992700
20,1027600
20,934900
20,941400
20,931800
20,930100
20,937600
20,941800
20,935000
20,963700
20,1570800
20,1731700
20,1227100
20,933700
20,1066400
20,931600
20,934200
20,930800
20,930900
20,960200
20,931800
20,934500
20,929800
20,934700
20,928900
20,935300
20,1017400
20,978900
20,1068300
20,1052000
20,937800
20,930400
20,934400
20,931500
20,937200
20,931100
20,944400
20,929800
20,934800
20,929300
20,934300
20,930900
20,933900
20,1563500
20,1461200
20,958700
20,939300
20,928600
20,937300
20,939100
20,935700
20,928100
20,934600
20,928400
20,933200
20,930600
20,928200
20,934700
20,932000
20,933700
20,1015900
20,946300
20,1149000
20,970100
20,957100
20,941200
20,931800
20,934500
20,929800
20,932900
20,933500
20,954500
20,932000
20,999300
20,931900
20,937000
25,11112000
25,11225400
25,10682100
25,10589000
25,11513500
25,10311800
25,11354000
25,11224000
25,10296700
25,10642500
25,11095700
25,10295700
25,12066500
25,11686100
25,10316800
25,11844700
25,10632600
25,10557600
25,11191400
25,11589600
25,10884600
25,11349200
25,11011100
25,11024500
25,10641000
25,10840700
25,10284600
25,11544800
25,12401700
25,10516700
25,11267600
25,11285500
25,10460200
25,11292100
25,12183700
25,10458500
25,12770500
25,12102800
25,10844300
25,11746900
25,10888800
25,10283000
25,12665700
25,12127300
25,11618400
25,10281300
25,12722900
25,11426000
25,10431000
25,11312700
25,12330100
25,10285700
25,12173500
25,12193700
25,10372800
25,11550300
25,11846600
25,10330600
25,11796400
25,11973100
25,11809200
25,10525900
25,11494100
25,11648200
25,10329300
25,11744700
25,11971000
25,17129300
25,10501500
25,12525300
25,12067700
25,10277500
25,11937500
25,11273200
25,10889100
25,11430700
25,11946400
25,11867000
25,11010900
25,12081900
25,11559500
25,16433000
25,10624300
25,12613600
25,11190100
25,10295100
25,11566100
25,11451900
25,10283000
25,12790500
25,12566400
25,10627300
25,11144100
25,11330500
25,10764300
25,11179800
25,11666200
25,10494200
25,11124500
25,12171100
25,11832900
25,10735400
25,11360700
25,11584300
25,10302400
25,10889800
25,11283800
25,10285800
25,11598500
25,10915200
25,10679000
25,11475700
25,10481300
25,10762300
25,11179300
25,10377800
25,10533900
25,11312900
25,10350000
25,12187700
25,11461200
25,11140000
25,10876400
25,10401700
25,10936400
25,12619200
25,13267500
25,11713300
25,10302300
25,11106100
25,12145200
25,10279700
25,12195100
25,11265400
25,10281400
25,11560200
25,11962600
25,10506700
25,10640400
25,11335700
25,11312600
25,10959200
25,11032300
25,10289700
25,11659900
25,12709700
25,11273000
25,10873000
25,11920300
25,10772300
25,12229900
25,12412300
25,12799600
25,10313700
25,11582700
25,11579000
25,10309700
25,11972500
25,11424000
25,11305500
25,10537200
25,12254400
25,10673900
25,10476600
25,11237600
25,11285600
25,10737600
25,12124700
25,15356600
25,10842400
25,11567100
25,12561600
25,11963500
25,10445600
25,11466600
25,11430900
25,10684300
25,13636200
25,12380500
25,11207500
25,11144800
25,11100100
25,10289800
25,10869400
25,11960400
25,10257400
25,11765500
25,10792900
25,10291200
25,10953100
25,10960800
25,10312400
25,11027100
25,11388600
25,10289200
25,11426300
25,11490500
25,10507600
25,11051600
25,11403600
25,10311200
25,10793700
25,10275500
25,11045500
25,11194900
25,10479000
25,12512800
25,11087600
25,11369100
25,10743100
25,12339600
25,12137600
25,11698300
25,13151000
25,11432000
25,11402900
25,10800200
25,11416300
25,12224600
25,11092200
25,11653000
25,11562000
25,10462900
25,10974500
25,12458500
25,10311000
25,11091200
25,11375500
25,10418500
25,10924900
25,10740500
25,10281800
25,11099300
25,11044500
25,10268500
25,10734100
25,10281800
25,10827900
25,11949300
25,10289400
25,11558600
25,10945600
25,10285800
25,11678800
25,11752200
25,10280000
25,11805200
25,11846300
25,10288600
25,12173100
25,11152100
25,10305200
25,12140400
25,11287800
25,10452900
25,10987400
25,11565400
25,12198700
25,10364000
25,11880100
25,12563900
25,10334400
25,11902900
25,12884300
25,10879600
25,10947100
25,12949500
25,10656200
25,11004100
25,11878900
25,11373400
25,11518000
25,11080900
25,12084100
25,12075600
25,11708600
25,10660300
25,11415400
25,10719200
25,13217900
25,12402900
25,11435600
25,10933300
25,11565300
25,10296900
25,11567200
25,12154000
25,10311100
25,11572900
25,11588200
25,10763300
25,12240500
25,11225000
25,10351600
25,10868300
25,11076600
25,10305000
25,10941400
25,11456800
25,10325400
25,12470300
25,11183100
25,10300000
25,12302800
25,11311100
25,10290300
25,11581300
25,11513100
25,10472500
25,11044800
25,12117100
25,10293300
25,12296700
25,11085600
25,10660200
25,10804400
25,11004200
25,10559700
25,10605500
25,11221100
25,11308900
25,11406400
25,11633900
25,13077000
25,10620900
25,11652400
25,11407600
25,10749700
25,13304500
25,12545500
25,11186700
25,11862100
25,11192900
25,10282200
25,10561400
25,11930500
25,11523300
25,11029600
25,11510800
25,10266700
25,11716700
25,11661300
25,10769100
25,11915000
25,10735600
25,14515400
25,10435500
25,11219300
25,11816600
25,10337000
25,11108700
25,11957300
25,10293000
25,11411900
25,11830400
25,11627200
25,11371400
25,11479600
25,10999200
25,11231900
25,11324600
25,10521100
25,12188800
25,11944100
25,10384000
25,10677200
25,11213500
25,11388900
25,13133100
25,11688300
25,12365000
25,11176900
25,12305200
25,10369700
25,10553300
25,11635100
25,10431300
25,10511400
25,11788200
25,11478200
25,10528300
25,10942200
25,11561400
25,10321800
25,11141400
25,11712100
25,10305700
25,12275500
25,13399600
25,10734900
25,11353900
25,11016400
25,11240600
25,11161600
25,12381900
25,10705600
25,10280300
25,10796500
25,11543700
25,10279300
25,11476800
25,10313500
25,11288700
25,11104000
25,11026700
25,10904000
25,11529900
25,11407400
25,10624200
25,11468500
25,11301600
25,10448900
25,11931200
25,12076700
25,10876600
25,12198100
25,11760300
25,10467400
25,12034500
25,12323400
25,10811700
25,12536400
25,10913600
25,10315800
25,12912800
25,13167800
25,11447600
25,10297300
25,11933900
25,11139400
25,10294100
25,11569700
25,14508500
25,12855400
25,10534700
25,11266100
25,11603300
25,10766700
25,11292300
25,11858900
25,10320500
25,11800900
25,11334600
25,10278600
25,11478800
25,11897000
25,10346100
25,11243800
25,11217100
25,11630900
25,10769700
25,11163700
25,10676600
25,11262300
25,10814500
25,10300900
25,11588200
25,11971100
25,10293200
25,12101400
25,11391500
25,10327700
25,10346800
25,10533600
25,10293900
25,11599600
25,12748100
25,10310500
25,11550800
25,10720100
25,10945400
25,12155400
25,12164400
25,10332000
25,11591900
25,11349900
25,10377300
25,10293300
25,12164400
25,10323000
25,11082200
25,11366100
25,10320300
25,11184000
25,11537400
25,10298700
25,10940900
25,11345600
25,11703000
25,10894900
25,11454300
25,10316700
25,12200900
25,10975600
25,10309800
25,11053800
25,11333200
25,10305000
25,12050700
25,11944100
25,10304200
25,11252000
25,11710900
25,11053800
25,11111100
25,12067300
25,10678400
25,13194300
25,12555900
25,12922400
25,11112100
25,11528200
25,10959800
25,11046900
25,10491300
25,13667500
25,11655400
25,11063000
25,11677000
25,12195200
25,12376300
25,14919500
25,11460100
25,11947800
25,10287700
25,11722000
25,11307600
25,10227400
25,11590000
25,11464400
25,10332700
25,11058200
25,11443300
25,10307500
25,12292800
25,11963000
25,10304900
25,11105000
25,11073000
25,12347400
25,12143100
25,11166300
25,10742400
25,10185100
25,10929300
25,11012600
25,11254600
25,11096500
25,10938900
25,11597400
25,10807500
25,11039600
25,12482500
25,12323100
25,11015000
25,10401900
25,12737700
25,11740400
25,10277500
25,11457400
25,11799500
25,10300200
25,11617200
25,11885100
25,10299400
25,12758800
25,13929400
25,12628000
25,10320000
25,11554900
25,12166000
25,11016500
25,11274400
25,10822000
25,10323400
25,11065100
25,11817900
25,10684600
25,10863200
25,12104000
25,10414200
25,10381000
25,11412900
25,10750000
25,11109800
25,10864400
25,11297600
25,10971900
25,10702700
25,11453500
25,10924800
25,11243600
25,10336900
25,10655100
25,12242200
25,11216300
25,11616600
25,12081200
25,10275600
25,11387400
25,11637600
25,10636800
25,10779900
25,12318400
25,11063700
25,10775800
25,11468700
25,11385500
25,10894900
25,11717300
25,13326300
25,10281100
25,12049500
25,10714000
25,10282900
25,11178400
25,11503400
25,10341200
25,10615500
25,10286800
25,13020400
25,11467200
25,11140800
25,10312200
25,12183800
25,11655500
25,10300300
25,11260700
25,11095200
25,10421100
25,10961900
25,11271800
25,10295400
25,11372100
25,11971300
25,10308700
25,12265600
25,12238700
25,10277100
25,16969900
25,14539400
25,11064800
25,12150700
25,12931000
25,13997000
25,10694500
25,10288500
25,10826400
25,11186800
25,10319500
25,11912700
25,11148800
25,10623700
25,11473900
25,12362200
25,11357400
25,11012500
25,10986100
25,10790500
25,10547500
25,12288900
25,11346500
25,10396200
25,11211600
25,12577900
25,10328600
25,11524300
25,11331200
25,10282700
25,11042600
25,10331300
25,11180800
25,10865200
25,10342900
25,10307500
25,10881000
25,11664700
25,10214600
25,10871100
25,10719500
25,10492700
25,10702500
25,11059500
25,11390100
25,10565300
25,11024500
25,11131700
25,11510800
25,10288300
25,12436100
25,10867100
25,10287300
25,11808900
25,12378100
25,10291600
25,11560200
25,10870200
25,10281700
25,11713400
25,12215300
25,10296200
25,11778500
25,11653700
25,10298400
25,10801800
25,11760700
25,10323100
25,11258400
25,10968600
25,10303400
25,11236800
25,11888100
25,10777900
25,11940700
25,11808800
25,10327300
25,12666400
25,15203500
25,11796300
25,11106700
25,11135600
25,12086900
25,12384000
25,11024800
25,10798200
25,12222400
25,10700300
25,10602200
25,12124600
25,10519300
25,11308800
25,11145900
25,10293000
25,12771300
25,12072700
25,10715100
25,11387000
25,12242300
25,10902300
25,11093700
25,11103900
25,10865600
25,10589400
25,13846000
25,11838400
25,10766500
25,11474000
25,10977100
25,10301900
25,11041600
25,11629000
25,10281000
25,12253500
25,11423700
25,10307800
25,11782100
25,11147000
25,10333800
25,12826700
25,13110200
25,10432800
25,10851500
25,11630700
25,10280400
25,11497200
25,11635700
25,10508900
25,10651600
25,11518400
25,10298000
25,11111400
25,10758500
25,10271500
25,10686400
25,12186300
25,10285900
25,11588200
25,11558800
25,10805300
25,10758500
25,12284700
25,10416400
25,13533900
25,11034700
25,11136900
25,10450100
25,11319800
25,14539000
25,11203500
25,11184400
25,11605000
25,10324200
25,11468500
25,11270500
25,10282700
25,11256400
25,11155900
25,10311500
25,11176500
25,11772500
25,11879100
25,10503000
25,11433000
25,10514400
25,10936200
25,11156300
25,11588700
25,11101100
25,11794100
25,10290300
25,11520300
25,11164300
25,10284300
25,11541300
25,12279400
25,10335600
25,10857300
25,10641300
25,10315000
25,11073400
25,11494300
25,10300000
25,11378000
25,11275600
25,10297800
25,11967300
25,11896200
25,11085300
25,11217100
25,11369300
25,10656600
25,10751000
25,14673000
25,10918200
25,10824100
25,11424200
25,10471500
25,10321200
25,11047000
25,10272500
25,10791400
25,10735300
25,10322800
25,11201500
25,11848000
25,10285400
25,12782700
25,10906800
25,11722000
25,13247400
25,10509900
25,10616100
25,11046900
25,13265400
25,12073200
25,10363600
25,11856100
25,11194200
25,10325900
25,11890400
25,11212500
25,10328200
25,11468500
25,11271900
25,10296800
25,11310000
25,11644000
25,10363600
25,11040100
25,10719600
25,10336800
25,11227200
25,11448500
25,10274000
25,11224000
25,10312300
25,11026600
25,12514200
25,10792100
25,10413600
25,10880200
25,11468000
25,11132800
25,10979700
25,11754100
25,10207900
25,11753100
25,10279200
25,11407600
25,10744100
25,10288900
25,10836000
25,11848900
25,10798700
25,10333800
25,12014800
25,11333800
25,10482000
25,11515000
25,10758300
25,10483700
25,11548900
25,11541900
25,11023900
25,11147100
25,10356900
25,10687800
25,11856900
25,10289800
25,11655300
25,10967900
25,10286700
25,11719200
25,12152000
25,11033200
25,10824100
25,11454600
25,11066700
25,10814300
25,11960200
25,11102700
25,12414100
25,11771500
25,12636200
25,10305100
25,11241200
25,11846100
25,10332400
25,12027000
25,10807200
25,10304600
25,10667400
25,12316400
25,10300300
25,10696400
25,12046300
25,10285700
25,11006500
25,11490500
25,10478800
25,11383600
25,11603600
25,10305900
25,10873700
25,11244600
25,10734500
25,10909600
25,11928700
25,10407900
25,11849000
25,11356000
25,10314500
25,11352000
25,12563900
25,10621600
25,10806500
25,11321700
25,10314000
25,11628600
25,12331800
25,10293200
25,11657000
25,11456100
25,10318800
25,11722200
25,11814500
25,10309700
25,11791800
25,11993700
25,10310700
25,11874900
25,11123700
25,10284800
25,11225300
25,11138900
25,10285100
25,10991200
25,11010300
25,10281900
25,11866800
25,11151300
25,10306500
25,11312800
25,11186700
25,10306300
25,15614400
25,11471900
25,13701400
25,10373000
25,11209000
25,11291700
25,11143900
25,11690700
25,12555100
25,10669900
25,12293900
25,12242700
25,11264800
25,11150000
25,11016500
30,118633400
30,120322200
30,117187400
30,123379900
30,125714300
30,117519800
30,122113100
30,122904300
30,128016500
30,126931300
30,124478000
30,123985700
30,120829200
30,119743600
30,123628400
30,122776300
30,127526400
30,122045700
30,120209100
30,116666200
30,114714100
30,119691400
30,123266800
30,125273000
30,125704300
30,120913300
30,122498000
30,120671600
30,133022400
30,123468300
30,123093900
30,122878500
30,125175200
30,125809300
30,129261600
30,126277300
30,121562600
30,123753100
30,126174700
30,123714900
30,124782500
30,120423500
30,123371200
30,122465700
30,124180300
30,120859400
30,122655000
30,120712700
30,126695700
30,120168500
30,119508500
30,119078100
30,125542000
30,126662500
30,121234900
30,118941200
30,120433500
30,123058000
30,125403500
30,126809000
30,127615700
30,122837700
30,128945900
30,127789400
30,125964900
30,121996100
30,124456700
30,129696600
30,132790100
30,122427900
30,122257700
30,120722600
30,125818100
30,126652200
30,121489200
30,123553900
30,119153500
30,122812700
30,123099400
30,120507200
30,119598400
30,120635100
30,124795500
30,119888800
30,120177400
30,124943400
30,121340700
30,120070100
30,128803900
30,125939900
30,119690100
30,124795400
30,127883100
30,124419100
30,123457900
30,123586600
30,123600100
30,124053300
30,122338800
30,124651000
30,121432600
30,121987600
30,122638000
30,122132100
30,128745500
30,125705100
30,123998100
30,119826100
30,125257100
30,122469000
30,122408000
30,124101500
30,122875900
30,119948800
30,123545000
30,121753300
30,135119200
30,127622400
30,135244200
30,130950500
30,129429300
30,118652600
30,113559300
30,115449400
30,126315700
30,124817100
30,119781700
30,124982200
30,120397200
30,124714200
30,124762000
30,125473400
30,125326400
30,126875700
30,123492900
30,121714200
30,120312400
30,122371100
30,119333700
30,123451000
30,118160200
30,122705800
30,126705400
30,122675100
30,123526300
30,123322300
30,125213300
30,120333100
30,121055700
30,121433500
30,123137100
30,124312700
30,119419300
30,120515300
30,125396300
30,126176700
30,120882500
30,123586700
30,125289700
30,121892800
30,121332700
30,120939100
30,121572600
30,122844200
30,131460600
30,135790400
30,147259300
30,130901500
30,119837200
30,122620300
30,123247900
30,127084800
30,118138600
30,118789200
30,121252700
30,124616900
30,126919100
30,125442800
30,122865200
30,122807800
30,121850000
30,121742200
30,118428000
30,121602100
30,122076100
30,122955200
30,120436300
30,120454600
30,127760800
30,130318000
30,129563200
30,123789300
30,118502900
30,127763300
30,116648300
30,121458900
30,117272200
30,125817100
30,118991900
30,124152800
30,120517300
30,126373500
30,120369900
30,133054700
30,118603600
30,126399300
30,124317100
30,120345300
30,130967300
30,120632500
30,118615300
30,118640800
30,125312000
30,121221100
30,120705100
30,118578400
30,118563600
30,117825800
30,126455900
30,124625200
30,143521700
30,120723900
30,119784100
30,120001100
30,130455500
30,136722200
30,120255700
30,117253400
30,122401700
30,121344000
30,123177800
30,119553300
30,126189600
30,116695900
30,122660800
30,119815500
30,124156400
30,120639500
30,126040700
30,123261100
30,122723100
30,119919100
30,124307900
30,122636300
30,122581500
30,126517800
30,121543100
30,124123700
30,125893400
30,126158100
30,121813100
30,124836000
30,128740900
30,121093500
30,126387300
30,123472300
30,120069100
30,122169300
30,123249100
30,123930800
30,121333500
30,122404100
30,122531100
30,125424500
30,128957600
30,122571100
30,123175600
30,126216200
30,119874900
30,118393900
30,125314800
30,127430200
30,123545800
30,126412700
30,131781400
30,127211400
30,123944800
30,122601300
30,126878200
30,122160400
30,120695200
30,122969300
30,118404200
30,122704800
30,128802700
30,122748900
30,122172500
30,123933700
30,123223600
30,127404600
30,122763600
30,120810500
30,120200000
30,117390200
30,123191600
30,120944000
30,120506100
30,122560600
30,117057100
30,123660800
30,120795400
30,129125700
30,120488700
30,124283200
30,122971900
30,119563000
30,122081500
30,119966300
30,121228700
30,118547100
30,120742200
30,120450600
30,120619900
30,117883200
30,120069200
30,119934600
30,123381400
30,123662000
30,125435300
30,124707300
30,123591500
30,123015700
30,122794200
30,122930100
30,122233200
30,122530800
30,123366200
30,123682300
30,125308600
30,121717400
30,124827600
30,125615900
30,125635600
30,124071400
30,120134400
30,119566600
30,121184900
30,123419700
30,119655000
30,123723700
30,127112300
30,119432200
30,121345200
30,123125300
30,122871600
30,120670800
30,120359200
30,123426300
30,124306000
30,119309700
30,121177500
30,154137100
30,121330000
30,119796100
30,121034700
30,119991300
30,120184900
30,124215000
30,122528700
30,123075400
30,129905700
30,121899800
30,123573400
30,124045100
30,125595100
30,119795700
30,123975900
30,121060600
30,125127900
30,120976600
30,125915600
30,126102200
30,127389000
30,118729200
30,123703900
30,119824000
30,120699500
30,120390400
30,124135000
30,121417200
30,125430200
30,123992200
30,123742400
30,120844600
30,128829200
30,125907600
30,125946500
30,126207200
30,117787400
30,122485500
30,122218200
30,122201800
30,126967800
30,122100800
30,122439000
30,121380700
30,120239300
30,122620600
30,117863500
30,126906800
30,139359900
30,119603100
30,122531500
30,119982400
30,119657400
30,122058900
30,122400700
30,124378600
30,125452000
30,123367600
30,135239500
30,130069100
30,144572300
30,140293500
30,121434700
30,125080200
30,122558300
30,125074600
30,122658800
30,121567400
30,125020400
30,129573300
30,124874000
30,121867400
30,123405000
30,126736200
30,120018000
30,123027100
30,121403100
30,120078500
30,120187700
30,119139000
30,120638800
30,121818000
30,118177500
30,121475400
30,116964200
30,123547200
30,131546500
30,126375300
30,132062300
30,122349900
30,115829900
30,122630900
30,121997600
30,125067700
30,117463800
30,124279200
30,121025100
30,125826700
30,117587700
30,125320300
30,119872900
30,129550900
30,123999800
30,120702700
30,122829600
30,125394700
30,123424700
30,121876200
30,123481700
30,127670500
30,118853800
30,119556100
30,123901300
30,124650400
30,126155400
30,127279900
30,121540900
30,122094300
30,119721000
30,126918000
30,123983200
30,127650100
30,125243000
30,126112900
30,123817800
30,121476000
30,123446100
30,120852700
30,126127700
30,130647500
30,121281300
30,124778200
30,133965100
30,125708000
30,125307800
30,119518900
30,124085900
30,125895100
30,122850900
30,123662200
30,124053100
30,121225700
30,123403400
30,121840300
30,122684000
30,123468800
30,128784600
30,122601100
30,122844400
30,128069700
30,123759700
30,125344500
30,122372800
30,126296900
30,122966700
30,122753800
30,123152800
30,123996900
30,125020200
30,122252900
30,119818500
30,123415900
30,121209500
30,119427800
30,119319300
30,119037100
30,125402400
30,127083200
30,124576200
30,117943000
30,122598700
30,121549000
30,121129000
30,121890500
30,119687800
30,118002700
30,119324400
30,125002500
30,126059700
30,126790600
30,125270500
30,121166800
30,122235800
30,115874100
30,117519100
30,124590600
30,126161900
30,123824400
30,125693900
30,122170100
30,125732500
30,118884200
30,125541900
30,119981400
30,121998700
30,121558300
30,122325300
30,124690800
30,130262100
30,123733300
30,122483000
30,119349800
30,121713500
30,126954800
30,124290500
30,123726300
30,122168500
30,126288600
30,120793000
30,117339000
30,124532600
30,127175400
30,118617200
30,118363300
30,122461200
30,124639700
30,126609600
30,122435900
30,121212000
30,132571700
30,125565100
30,125369900
30,116399900
30,130017900
30,135088500
30,135165900
30,116169300
30,120330800
30,123870400
30,121542100
30,126012600
30,123147000
30,124100800
30,123468800
30,115343900
30,122643800
30,123110600
30,122397700
30,119788300
30,123390700
30,121075500
30,124547200
30,123196500
30,125092100
30,127463300
30,123020800
30,120382600
30,126090100
30,119795400
30,122826700
30,119408400
30,122616100
30,122473400
30,121144400
30,123967600
30,118247400
30,125275300
30,123410500
30,126639700
30,118352200
30,120749800
30,138009900
30,125890200
30,119562300
30,118407400
30,129837900
30,123539200
30,118333500
30,122922300
30,117665600
30,126180000
30,122643500
30,120718800
30,126297400
30,128237000
30,124302300
30,125771000
30,126132900
30,119421500
30,120512800
30,123187800
30,120349300
30,124319700
30,124235600
30,130897500
30,120398600
30,121828900
30,127065500
30,132148100
30,122113300
30,116705900
30,117474900
30,120925400
30,125042500
30,121740700
30,121921400
30,123283500
30,126090300
30,123055700
30,119460900
30,126230100
30,124526600
30,127685000
30,120324200
30,124316100
30,130473400
30,133793400
30,148192200
30,127592600
30,120793900
30,125203900
30,124157500
30,123506900
30,121072000
30,123051500
30,120027500
30,118431100
30,121511700
30,126919500
30,121776500
30,121591100
30,124328900
30,122845900
30,122948800
30,120132600
30,122347100
30,121666600
30,122732400
30,125117100
30,130387400
30,122898700
30,123365800
30,124227700
30,118362300
30,122562500
30,122021400
30,129432200
30,121564700
30,123798200
30,127888700
30,125620000
30,119690800
30,120088200
30,130031200
30,123370400
30,123182800
30,122018500
30,120601500
30,127458100
30,118987900
30,125574300
30,129223000
30,127216200
30,121998200
30,116864800
30,125730000
30,127071300
30,123917000
30,120474800
30,119359900
30,124552200
30,125856200
30,118922000
30,119556300
30,121598200
30,122937000
30,123816000
30,122897100
30,126139200
30,123595000
30,120909200
30,129145300
30,120566500
30,123391900
30,119702900
30,126253000
30,123508300
30,120374800
30,124583400
30,121368700
30,123034100
30,122149300
30,120615100
30,119366100
30,123800300
30,122312000
30,120054000
30,123687200
30,129478200
30,127064700
30,119232600
30,124891600
30,127487800
30,125566900
30,121753500
30,120426100
30,123418100
30,125190800
30,123178000
30,123295200
30,129114400
30,123060400
30,123834900
30,126549900
30,128595300
30,126248900
30,120965600
30,125726600
30,126416700
30,121352500
30,123958000
30,121389400
30,118646800
30,122598300
30,126046800
30,121165400
30,120277400
30,127376400
30,120632600
30,120958900
30,140217700
30,123174300
30,126522200
30,126777100
30,127562500
30,126658300
30,118011700
30,123477100
30,119902800
30,122601400
30,122663100
30,124289200
30,130595700
30,122812600
30,123900500
30,126454400
30,127811000
30,123743400
30,127565900
30,120345500
30,120804500
30,121990900
30,125530000
30,123194100
30,123690500
30,120697000
30,120098500
30,121189400
30,121973600
30,125859100
30,127648100
30,121744600
30,123218300
30,128332300
30,119429700
30,121284600
30,124010000
30,119700600
30,125607800
30,122792300
30,124051400
30,128010900
30,120330100
30,121127400
30,124920400
30,126010600
30,123189200
30,122229600
30,123034500
30,122220900
30,120452200
30,123324700
30,124826000
30,120888100
30,128900000
30,120074500
30,119503500
30,124962400
30,122401000
30,120441400
30,122367300
30,126939500
30,125192000
30,124486400
30,174783200
30,120083000
30,129198800
30,118208700
30,127194400
30,126410100
30,115923300
30,117800500
30,120073800
30,119241200
30,118951200
30,121629300
30,121638200
30,124360500
30,126390800
30,119885300
30,123097900
30,122868400
30,126966000
30,123341600
30,124117100
30,118557400
30,123026000
30,117295700
30,116542900
30,121809400
30,124058800
30,119523400
30,119384700
30,121826700
30,118213100
30,115622500
30,123132200
30,119384800
30,120369200
30,117203500
30,118349200
30,119382100
30,119960700
30,124784900
30,123985100
30,121144600
30,120909200
30,128578500
30,112940500
30,119397200
30,119003400
30,126175000
30,118782000
30,122683500
30,120783700
30,130426400
30,119112100
30,127673000
30,121049200
30,124928100
30,118255400
30,121481900
30,122745000
30,121412700
30,122182600
30,119813100
30,128113100
30,124305300
30,121146300
30,123161100
30,125530300
30,122443000
30,134773600
30,126859400
30,139961500
30,121389000
30,121481200
30,120795300
30,122644500
30,124239500
30,125513600
30,120719200
30,126159000
30,126290100
30,120392400
30,117886400
30,125675100
30,127797800
30,120853100
30,118950900
30,119511500
30,125350900
30,133710500
30,122004000
30,121788500
30,121353900
30,120383400
30,122848100
30,119388100
30,118551100
30,119495200
30,117807800
30,118812800
30,116629600
30,117945400
30,117150500
30,134019200
30,128097600
30,124556000
30,126358800
30,119257700
30,122533700
30,122368500
30,128538300
30,127143700
30,125329500
30,126670200
30,127777500
30,122218100
30,119850100
30,120516300
30,120995900
30,128867000
30,122595400
30,119281500
30,117183900
30,123964900
30,120541300
30,121663500
30,138672900
30,134076600
30,122701400
30,121389100
30,118411000
30,118925000
30,150493400
30,174829600
30,165618300
30,134472700
30,153550600
30,160693500
30,154174700
30,160090600
30,167659900
30,160704600
30,155665200
30,152347600
30,152539600
30,166861000
30,147019300
30,158523000
30,162011500
30,149725100
30,161920800
30,165117100
30,138229900
30,151199600
30,176331200
30,133455700
30,146013200
30,157712600
30,139157600
30,143698900
30,150901800
30,158557700
30,159250900
30,151214200
30,150479700
40,15300522500
40,15455085400
40,15448472700
40,15447042400
40,15446220600
40,15485769200
40,15404693900
40,15555300000
40,15439299800
40,15481309000
40,15480270400
40,15423256700
40,15480105700
40,15442565100
40,15393713400
40,15716654400
40,15375269000
40,15522034800
40,15469653000
40,15416188500
40,15398410400
40,15459442300
40,15372084500
40,15536360300
40,15392799500
40,15491011100
40,15477448900
40,15423604900
40,15457207000
40,15435634500
40,15469684400
40,15463458500
40,15423909000
40,15426866600
40,15458912900
40,15490450900
40,15444845100
40,15480131100
40,15377280500
40,15489766200
40,15378248600
40,15450979300
40,15411292800
40,15505049300
40,15370298700
40,15457079100
40,15295196700
40,15541907500
40,15436587700
40,15450615600
40,15420136400
40,15474035200
40,15416231000
40,15505942000
40,15394176000
40,15448792000
40,15513081500
40,15502364400
40,15529434800
40,15420846200
40,15456247900
40,15513327700
40,15390129200
40,15389897000
40,15477560300
40,15444949900
40,15497531000
40,15470653700
40,15413533300
40,15423543400
40,15459256800
40,15444260000
40,15513980300
40,15480180000
40,15569603300
40,15417283500
40,15467064900
40,15453211800
40,15494846000
40,15464079300
40,15511915900
40,15390718800
40,15488841400
40,15470343400
40,15476533200
40,15455112500
40,15504723800
40,15431984500
40,15441791800
40,15407274000
40,15552161900
40,15448779400
40,15425928200
40,15391763200
40,15458076700
40,15453361800
40,15532366200
40,15428532000
40,15429783700
40,15428974100
40,15493889100
40,15294271200
40,15386234300
40,15458015100
40,15506434400
40,15499231100
40,15443395400
40,15433978500
40,15421653800
40,16343174300
